fid,DN,Area
50552,"1",253.213
50553,"1",168.808
50554,"1",590.830
50555,"1",1603.681
50556,"1",253.213
50557,"1",337.617
50558,"1",1012.852
50559,"1",1350.469
50560,"1",1350.469
50561,"1",84.404
50562,"1",337.617
50563,"1",337.617
50564,"1",506.426
50565,"1",506.426
50566,"1",1097.256
50567,"1",16627.644
50568,"1",8524.828
50569,"1",2194.512
50570,"1",2363.321
50571,"1",2363.322
50572,"1",4726.644
50573,"1",2194.513
50574,"1",1519.278
50575,"1",1097.257
50576,"1",422.022
50577,"1",506.426
50578,"1",337.618
50579,"1",168.809
50580,"1",337.618
50581,"1",84.404
50582,"1",337.618
50583,"1",1012.853
50584,"1",168.809
50585,"1",1266.066
50586,"1",168.809
50587,"1",84.404
50588,"1",84.404
50589,"1",84.404
50590,"1",25068.013
50591,"1",14179.934
50592,"1",22620.343
50593,"1",5908.311
50594,"1",590.832
50595,"1",16290.043
50596,"1",168.809
50597,"1",3713.798
50598,"1",84.405
50599,"1",84.405
50600,"1",422.023
50601,"1",84.405
50602,"1",337.618
50603,"1",168.809
50604,"1",154712.011
50605,"1",74360.025
50606,"1",84.405
50607,"1",84.405
50608,"1",84.405
50609,"1",7174.384
50610,"1",337.619
50611,"1",2869.757
50612,"1",84.405
50613,"1",7934.021
50614,"1",5064.275
50615,"1",1097.260
50616,"1",1519.283
50617,"1",2616.545
50618,"1",590.833
50619,"1",26587.376
50620,"1",1434.879
50621,"1",113270.411
50622,"1",1434.879
50623,"1",675.238
50624,"1",337.619
50625,"1",84.405
50626,"1",84.405
50627,"1",84.405
50628,"1",24477.322
50629,"1",168.809
50630,"1",84.405
50631,"1",1012.857
50632,"1",2532.142
50633,"1",168.809
50634,"1",337.619
50635,"1",84.405
50636,"1",84.405
50637,"1",15868.079
50638,"1",84.405
50639,"1",8524.884
50640,"1",84.405
50641,"1",84.405
50642,"1",84.405
50643,"1",1012.857
50644,"1",337.619
50645,"1",84.405
50646,"1",844.048
50647,"1",168.810
50648,"1",84.405
50649,"1",2616.547
50650,"1",84.405
50651,"1",84.405
50652,"1",84.405
50653,"1",422.024
50654,"1",13420.329
50655,"1",82547.654
50656,"1",112764.276
50657,"1",3122.979
50658,"1",4389.052
50659,"1",1434.882
50660,"1",253.214
50661,"1",506.429
50662,"1",253.214
50663,"1",2363.336
50664,"1",3291.790
50665,"1",6161.548
50666,"1",506.429
50667,"1",5401.909
50668,"1",337.620
50669,"1",337.620
50670,"1",1856.907
50671,"1",168.810
50672,"1",168.810
50673,"1",168.810
50674,"1",168.810
50675,"1",84.405
50676,"1",84.405
50677,"1",34015.119
50678,"1",5401.917
50679,"1",95208.325
50680,"1",1350.480
50681,"1",11394.674
50682,"1",3291.790
50683,"1",675.240
50684,"1",168.810
50685,"1",84.405
50686,"1",1772.506
50687,"1",422.025
50688,"1",84.405
50689,"1",1097.264
50690,"1",84.405
50691,"1",168.810
50692,"1",253.215
50693,"1",84.405
50694,"1",337.620
50695,"1",337.620
50696,"1",253.215
50697,"1",253.215
50698,"1",3882.630
50699,"1",844.051
50700,"1",84.405
50701,"1",4557.869
50702,"1",84.405
50703,"1",84.405
50704,"1",24055.379
50705,"1",253.215
50706,"1",337.620
50707,"1",590.835
50708,"1",168.810
50709,"1",337.620
50710,"1",1012.861
50711,"1",337.620
50712,"1",759.645
50713,"1",84.405
50714,"1",84.405
50715,"1",84.405
50716,"1",84.405
50717,"1",8187.290
50718,"1",2447.746
50719,"1",2869.771
50720,"1",7174.435
50721,"1",10213.014
50722,"1",1097.267
50723,"1",22367.355
50724,"1",253.215
50725,"1",506.431
50726,"1",84.405
50727,"1",3545.018
50728,"1",1603.698
50729,"1",84.405
50730,"1",84.405
50731,"1",337.621
50732,"1",337.621
50733,"1",337.621
50734,"1",844.051
50735,"1",168.810
50736,"1",675.241
50737,"1",337.621
50738,"1",84.405
50739,"1",168.810
50740,"1",1941.319
50741,"1",590.837
50742,"1",84.405
50743,"1",84.405
50744,"1",84.405
50745,"1",590.837
50746,"1",84.405
50747,"1",675.242
50748,"1",84.405
50749,"1",84.405
50750,"1",84.405
50751,"1",84.405
50752,"1",375344.232
50753,"1",10044.214
50754,"1",4304.671
50755,"1",422.026
50756,"1",1012.863
50757,"1",1688.105
50758,"1",8862.547
50759,"1",337.621
50760,"1",1181.675
50761,"1",3122.993
50762,"1",253.216
50763,"1",168.811
50764,"1",337.621
50765,"1",422.027
50766,"1",337.621
50767,"1",337.621
50768,"1",168.811
50769,"1",84.405
50770,"1",337.622
50771,"1",422.027
50772,"1",422.027
50773,"1",84.405
50774,"1",6414.808
50775,"1",5148.727
50776,"1",1350.486
50777,"1",2278.946
50778,"1",1856.920
50779,"1",337.622
50780,"1",5570.759
50781,"1",6161.595
50782,"1",1350.488
50783,"1",1012.866
50784,"1",44228.296
50785,"1",337.622
50786,"1",337.622
50787,"1",2532.165
50788,"1",10635.097
50789,"1",1434.893
50790,"1",590.838
50791,"1",84.406
50792,"1",84.406
50793,"1",337.622
50794,"1",84.406
50795,"1",84.406
50796,"1",84.406
50797,"1",337.622
50798,"1",168.811
50799,"1",1603.707
50800,"1",1856.923
50801,"1",10466.286
50802,"1",3123.008
50803,"1",6414.827
50804,"1",4642.310
50805,"1",590.839
50806,"1",337.622
50807,"1",9791.035
50808,"1",84.406
50809,"1",84.406
50810,"1",84.406
50811,"1",337.622
50812,"1",84.406
50813,"1",84.406
50814,"1",2363.359
50815,"1",1941.331
50816,"1",675.245
50817,"1",1603.706
50818,"1",337.623
50819,"1",337.623
50820,"1",337.623
50821,"1",590.840
50822,"1",337.623
50823,"1",84.406
50824,"1",337.623
50825,"1",84.406
50826,"1",84.406
50827,"1",168.811
50828,"1",337.623
50829,"1",84.406
50830,"1",506.434
50831,"1",7174.476
50832,"1",140365.692
50833,"1",337.623
50834,"1",337.623
50835,"1",1266.087
50836,"1",168.812
50837,"1",337.623
50838,"1",84.406
50839,"1",84.406
50840,"1",84.406
50841,"1",844.058
50842,"1",84.406
50843,"1",168.812
50844,"1",8693.778
50845,"1",5401.973
50846,"1",337.624
50847,"1",2363.364
50848,"1",84.406
50849,"1",1097.278
50850,"1",253.218
50851,"1",422.030
50852,"1",844.059
50853,"1",84.406
50854,"1",337.624
50855,"1",84.406
50856,"1",84.406
50857,"1",337.624
50858,"1",5401.975
50859,"1",8947.030
50860,"1",35028.449
50861,"1",13082.913
50862,"1",337.624
50863,"1",590.843
50864,"1",1350.497
50865,"1",675.249
50866,"1",2194.559
50867,"1",337.624
50868,"1",1350.498
50869,"1",759.655
50870,"1",337.625
50871,"1",844.062
50872,"1",84.406
50873,"1",84.406
50874,"1",1350.499
50875,"1",168.812
50876,"1",253.219
50877,"1",168.812
50878,"1",337.625
50879,"1",337.625
50880,"1",84.406
50881,"1",590.843
50882,"1",84.406
50883,"1",337.625
50884,"1",337.625
50885,"1",1688.123
50886,"1",2616.594
50887,"1",1012.875
50888,"1",844.063
50889,"1",506.437
50890,"1",168.812
50891,"1",168.813
50892,"1",590.844
50893,"1",168.813
50894,"1",168.813
50895,"1",337.625
50896,"1",844.062
50897,"1",84.406
50898,"1",506.438
50899,"1",168.813
50900,"1",337.625
50901,"1",337.625
50902,"1",84.406
50903,"1",525761.848
50904,"1",2110.159
50905,"1",844.064
50906,"1",1350.502
50907,"1",1350.502
50908,"1",506.438
50909,"1",337.625
50910,"1",506.438
50911,"1",337.626
50912,"1",844.063
50913,"1",84.406
50914,"1",168.813
50915,"1",506.439
50916,"1",422.032
50917,"1",337.626
50918,"1",337.626
50919,"1",1012.877
50920,"1",1350.501
50921,"1",337.626
50922,"1",337.626
50923,"1",168.813
50924,"1",337.626
50925,"1",168.813
50926,"1",84.406
50927,"1",94787.643
50928,"1",84.406
50929,"1",84.406
50930,"1",506.439
50931,"1",22705.296
50932,"1",1097.285
50933,"1",337.626
50934,"1",168.813
50935,"1",168.813
50936,"1",168.813
50937,"1",337.626
50938,"1",337.626
50939,"1",84.407
50940,"1",84.407
50941,"1",590.846
50942,"1",675.253
50943,"1",506.439
50944,"1",168.813
50945,"1",2025.758
50946,"1",590.846
50947,"1",675.253
50948,"1",844.066
50949,"1",337.626
50950,"1",1350.506
50951,"1",1266.099
50952,"1",168.813
50953,"1",168.813
50954,"1",168.813
50955,"1",506.440
50956,"1",337.627
50957,"1",180713.230
50958,"1",3038.640
50959,"1",2110.168
50960,"1",2110.166
50961,"1",2616.607
50962,"1",3376.268
50963,"1",24309.083
50964,"1",844.067
50965,"1",337.627
50966,"1",1181.694
50967,"1",25828.376
50968,"1",84.407
50969,"1",84.407
50970,"1",84.407
50971,"1",84.407
50972,"1",84.407
50973,"1",422.034
50974,"1",590.847
50975,"1",168.813
50976,"1",168.813
50977,"1",506.440
50978,"1",84.407
50979,"1",1181.695
50980,"1",168.814
50981,"1",337.627
50982,"1",590.847
50983,"1",337.627
50984,"1",84.407
50985,"1",84.407
50986,"1",506.441
50987,"1",253.220
50988,"1",95379.333
50989,"1",253.220
50990,"1",675.254
50991,"1",84.407
50992,"1",52753.869
50993,"1",14180.336
50994,"1",558851.788
50995,"1",63389.311
50996,"1",506.441
50997,"1",337.627
50998,"1",675.255
50999,"1",675.255
51000,"1",15868.452
51001,"1",168.814
51002,"1",168.814
51003,"1",337.627
51004,"1",168.814
51005,"1",253.221
51006,"1",84.407
51007,"1",84.407
51008,"1",84.407
51009,"1",3882.710
51010,"1",337.627
51011,"1",1688.137
51012,"1",91158.960
51013,"1",84.407
51014,"1",337.628
51015,"1",844.069
51016,"1",45157.372
51017,"1",253.221
51018,"1",253.221
51019,"1",84.407
51020,"1",84.407
51021,"1",168.814
51022,"1",928.476
51023,"1",84.407
51024,"1",84.407
51025,"1",168.814
51026,"1",12998.665
51027,"1",844.069
51028,"1",2447.803
51029,"1",675.256
51030,"1",5317.641
51031,"1",183752.297
51032,"1",45917.237
51033,"1",337.628
51034,"1",168.814
51035,"1",337.628
51036,"1",168.814
51037,"1",253.221
51038,"1",337.628
51039,"1",3376.283
51040,"1",337.628
51041,"1",1603.734
51042,"1",337.628
51043,"1",84.407
51044,"1",1012.885
51045,"1",84.407
51046,"1",168.814
51047,"1",928.478
51048,"1",2447.805
51049,"1",84.407
51050,"1",84.407
51051,"1",84.407
51052,"1",1772.549
51053,"1",84.407
51054,"1",168.814
51055,"1",84.407
51056,"1",168.814
51057,"1",337.628
51058,"1",337.628
51059,"1",337.628
51060,"1",84.407
51061,"1",84.407
51062,"1",84.407
51063,"1",337.629
51064,"1",47436.640
51065,"1",84.407
51066,"1",3967.133
51067,"1",5402.055
51068,"1",28951.579
51069,"1",2616.621
51070,"1",168.814
51071,"1",337.629
51072,"1",337.629
51073,"1",422.036
51074,"1",337.629
51075,"1",168.814
51076,"1",337.629
51077,"1",337.629
51078,"1",506.443
51079,"1",2447.810
51080,"1",7005.798
51081,"1",337.629
51082,"1",422.036
51083,"1",13927.193
51084,"1",10466.491
51085,"1",2278.996
51086,"1",1266.110
51087,"1",5064.441
51088,"1",2616.627
51089,"1",8693.948
51090,"1",506.444
51091,"1",590.851
51092,"1",337.629
51093,"1",844.073
51094,"1",84.407
51095,"1",675.258
51096,"1",168.815
51097,"1",1012.888
51098,"1",84.407
51099,"1",253.222
51100,"1",337.630
51101,"1",337.630
51102,"1",84.407
51103,"1",1688.148
51104,"1",7174.615
51105,"1",84.407
51106,"1",21523.844
51107,"1",6921.407
51108,"1",844.074
51109,"1",253.222
51110,"1",1350.519
51111,"1",1603.742
51112,"1",189915.527
51113,"1",2616.631
51114,"1",1603.742
51115,"1",1688.149
51116,"1",506.445
51117,"1",168.815
51118,"1",168.815
51119,"1",84.407
51120,"1",337.630
51121,"1",1941.374
51122,"1",84.407
51123,"1",1603.741
51124,"1",168.815
51125,"1",84.407
51126,"1",4726.820
51127,"1",2447.818
51128,"1",1266.113
51129,"1",168.815
51130,"1",26757.122
51131,"1",337.630
51132,"1",337.630
51133,"1",84.408
51134,"1",84.408
51135,"1",337.630
51136,"1",337.630
51137,"1",168.815
51138,"1",84.408
51139,"1",168.815
51140,"1",84.408
51141,"1",253.223
51142,"1",844.076
51143,"1",590.853
51144,"1",590.853
51145,"1",84.408
51146,"1",337.630
51147,"1",590.853
51148,"1",2616.635
51149,"1",253.223
51150,"1",36885.968
51151,"1",168.815
51152,"1",19582.525
51153,"1",84.408
51154,"1",168.815
51155,"1",1097.299
51156,"1",84.408
51157,"1",84.408
51158,"1",84.408
51159,"1",1772.562
51160,"1",337.631
51161,"1",506.446
51162,"1",590.854
51163,"1",168.815
51164,"1",337.631
51165,"1",84.408
51166,"1",84.408
51167,"1",84.408
51168,"1",84.408
51169,"1",84.408
51170,"1",84.408
51171,"1",5824.123
51172,"1",9960.104
51173,"1",6161.761
51174,"1",1772.564
51175,"1",5064.466
51176,"1",1181.708
51177,"1",8440.777
51178,"1",1772.564
51179,"1",337.631
51180,"1",168.816
51181,"1",337.631
51182,"1",168.816
51183,"1",5908.542
51184,"1",84.408
51185,"1",84.408
51186,"1",506.447
51187,"1",253.224
51188,"1",1012.894
51189,"1",84.408
51190,"1",84.408
51191,"1",6077.370
51192,"1",422.040
51193,"1",3629.538
51194,"1",42034.979
51195,"1",31062.068
51196,"1",337.632
51197,"1",675.263
51198,"1",15024.572
51199,"1",844.080
51200,"1",844.080
51201,"1",84.408
51202,"1",928.488
51203,"1",84.408
51204,"1",84.408
51205,"1",590.856
51206,"1",168.816
51207,"1",84.408
51208,"1",84.408
51209,"1",10044.547
51210,"1",84.408
51211,"1",3376.319
51212,"1",1181.712
51213,"1",12661.172
51214,"1",84.408
51215,"1",590.856
51216,"1",84.408
51217,"1",167125.915
51218,"1",3038.690
51219,"1",2110.203
51220,"1",7174.681
51221,"1",675.264
51222,"1",3291.917
51223,"1",9875.739
51224,"1",14518.141
51225,"1",337.632
51226,"1",337.632
51227,"1",928.489
51228,"1",17219.234
51229,"1",506.449
51230,"1",84.408
51231,"1",337.633
51232,"1",84.408
51233,"1",253.224
51234,"1",84.408
51235,"1",84.408
51236,"1",84.408
51237,"1",168.816
51238,"1",590.857
51239,"1",84.408
51240,"1",17725.704
51241,"1",3038.695
51242,"1",6161.795
51243,"1",337.633
51244,"1",337.633
51245,"1",1856.979
51246,"1",2616.656
51247,"1",337.633
51248,"1",84.408
51249,"1",84.408
51250,"1",84.408
51251,"1",84.408
51252,"1",84.408
51253,"1",844.083
51254,"1",337.633
51255,"1",253.225
51256,"1",168.816
51257,"1",84.408
51258,"1",84.408
51259,"1",84.408
51260,"1",506.450
51261,"1",168.817
51262,"1",84.408
51263,"1",79849.896
51264,"1",36886.255
51265,"1",28445.590
51266,"1",759.676
51267,"1",2025.801
51268,"1",337.634
51269,"1",590.859
51270,"1",337.634
51271,"1",422.042
51272,"1",1012.901
51273,"1",337.634
51274,"1",337.634
51275,"1",1266.126
51276,"1",506.450
51277,"1",337.634
51278,"1",1350.535
51279,"1",1603.761
51280,"1",84.408
51281,"1",337.634
51282,"1",675.267
51283,"1",337.634
51284,"1",6161.804
51285,"1",84.408
51286,"1",84.408
51287,"1",506.451
51288,"1",84.409
51289,"1",84.409
51290,"1",1350.536
51291,"1",10804.285
51292,"1",46002.659
51293,"1",79765.824
51294,"1",337.634
51295,"1",3376.344
51296,"1",84.409
51297,"1",337.634
51298,"1",84.409
51299,"1",844.086
51300,"1",337.634
51301,"1",1012.903
51302,"1",337.635
51303,"1",84.409
51304,"1",7934.410
51305,"1",337.635
51306,"1",337.635
51307,"1",26166.634
51308,"1",42626.232
51309,"1",1856.990
51310,"1",4980.111
51311,"1",3123.121
51312,"1",590.861
51313,"1",1181.722
51314,"1",1350.540
51315,"1",2279.036
51316,"1",10804.300
51317,"1",253.226
51318,"1",337.635
51319,"1",84.409
51320,"1",759.679
51321,"1",337.635
51322,"1",84.409
51323,"1",4136.030
51324,"1",4389.256
51325,"1",1350.542
51326,"1",337.635
51327,"1",506.453
51328,"1",506.453
51329,"1",84.409
51330,"1",84.409
51331,"1",84.409
51332,"1",2616.678
51333,"1",7596.790
51334,"1",1603.770
51335,"1",84.409
51336,"1",168.818
51337,"1",337.636
51338,"1",2194.633
51339,"1",168.818
51340,"1",337.636
51341,"1",2363.451
51342,"1",337.636
51343,"1",337.636
51344,"1",1350.543
51345,"1",337.636
51346,"1",337.636
51347,"1",32497.347
51348,"1",1434.953
51349,"1",168.818
51350,"1",7512.404
51351,"1",84.409
51352,"1",2194.635
51353,"1",337.636
51354,"1",391568.630
51355,"1",84.409
51356,"1",10973.164
51357,"1",1350.545
51358,"1",84.409
51359,"1",168.818
51360,"1",337.636
51361,"1",168.818
51362,"1",84.409
51363,"1",253.227
51364,"1",1350.544
51365,"1",168.818
51366,"1",337.637
51367,"1",84.409
51368,"1",195826.698
51369,"1",13505.449
51370,"1",8694.143
51371,"1",2785.502
51372,"1",178692.986
51373,"1",675.273
51374,"1",168.818
51375,"1",2025.823
51376,"1",337.637
51377,"1",2363.456
51378,"1",1350.547
51379,"1",337.637
51380,"1",337.637
51381,"1",675.274
51382,"1",84.409
51383,"1",84.409
51384,"1",84.409
51385,"1",84.409
51386,"1",1434.957
51387,"1",337.637
51388,"1",337.637
51389,"1",288762.684
51390,"1",17472.709
51391,"1",3376.375
51392,"1",3629.597
51393,"1",590.865
51394,"1",1350.549
51395,"1",3882.830
51396,"1",1097.321
51397,"1",168.819
51398,"1",1097.322
51399,"1",84.409
51400,"1",590.865
51401,"1",253.228
51402,"1",84.409
51403,"1",590.865
51404,"1",84.409
51405,"1",84.409
51406,"1",182660.573
51407,"1",168.819
51408,"1",84.409
51409,"1",168.819
51410,"1",337.637
51411,"1",84.409
51412,"1",84.409
51413,"1",8862.975
51414,"1",84.409
51415,"1",84.409
51416,"1",84.409
51417,"1",253.228
51418,"1",168.819
51419,"1",84.409
51420,"1",1603.779
51421,"1",337.638
51422,"1",337.638
51423,"1",84.409
51424,"1",232883.614
51425,"1",5908.659
51426,"1",422.047
51427,"1",337.638
51428,"1",590.867
51429,"1",337.638
51430,"1",9875.898
51431,"1",337.638
51432,"1",84.410
51433,"1",337.638
51434,"1",1350.553
51435,"1",168.819
51436,"1",84.410
51437,"1",168.819
51438,"1",1012.915
51439,"1",4895.750
51440,"1",8947.395
51441,"1",337.638
51442,"1",844.096
51443,"1",337.638
51444,"1",115977.126
51445,"1",844.096
51446,"1",84.410
51447,"1",84.410
51448,"1",1097.327
51449,"1",337.639
51450,"1",590.867
51451,"1",1097.326
51452,"1",506.458
51453,"1",337.639
51454,"1",337.639
51455,"1",253.229
51456,"1",84.410
51457,"1",12830.239
51458,"1",84.410
51459,"1",84.410
51460,"1",590.868
51461,"1",675.278
51462,"1",11142.086
51463,"1",1519.377
51464,"1",337.639
51465,"1",84.410
51466,"1",84.410
51467,"1",1012.918
51468,"1",253.229
51469,"1",253.229
51470,"1",3714.031
51471,"1",253.230
51472,"1",675.279
51473,"1",337.640
51474,"1",2616.706
51475,"1",8947.430
51476,"1",84.410
51477,"1",253.230
51478,"1",337.640
51479,"1",337.640
51480,"1",84.410
51481,"1",84.410
51482,"1",219294.792
51483,"1",46594.184
51484,"1",7850.106
51485,"1",590.869
51486,"1",113108.869
51487,"1",3123.168
51488,"1",1603.789
51489,"1",11310.916
51490,"1",3798.451
51491,"1",168.820
51492,"1",15362.596
51493,"1",1772.610
51494,"1",337.640
51495,"1",928.509
51496,"1",84.410
51497,"1",1097.331
51498,"1",675.281
51499,"1",13674.371
51500,"1",46762.981
51501,"1",9031.883
51502,"1",2110.251
51503,"1",41445.235
51504,"1",590.871
51505,"1",1012.922
51506,"1",337.641
51507,"1",675.281
51508,"1",5233.430
51509,"1",337.641
51510,"1",337.641
51511,"1",337.641
51512,"1",1857.024
51513,"1",337.641
51514,"1",84.410
51515,"1",84.410
51516,"1",168.820
51517,"1",1519.383
51518,"1",11479.776
51519,"1",3882.868
51520,"1",17726.131
51521,"1",337.641
51522,"1",9369.542
51523,"1",2363.487
51524,"1",168.821
51525,"1",52840.513
51526,"1",7681.317
51527,"1",5993.126
51528,"1",84.410
51529,"1",84.410
51530,"1",84.410
51531,"1",4304.925
51532,"1",844.104
51533,"1",844.104
51534,"1",4642.564
51535,"1",84.410
51536,"1",1857.029
51537,"1",675.283
