fid,DN,Area,AreaHa
58748,"1",93690.826,9.369
58749,"1",2891909.054,289.191
58751,"1",13179.280,1.318
58754,"1",92254.629,9.225
58782,"1",38355.142,3.836
58784,"1",167781.571,16.778
58796,"1",84397.979,8.440
58823,"1",859771.828,85.977
58824,"1",59475.807,5.948
58826,"1",32356.824,3.236
58834,"1",14024.141,1.402
58849,"1",10475.885,1.048
58857,"1",63362.046,6.336
58859,"1",334212.400,33.421
58868,"1",16812.112,1.681
58876,"1",20867.329,2.087
58878,"1",13601.791,1.360
58879,"1",13770.767,1.377
58892,"1",72570.897,7.257
58904,"1",29484.562,2.948
58914,"1",12250.082,1.225
58940,"1",10982.842,1.098
58941,"1",229032.840,22.903
58972,"1",10813.893,1.081
58973,"1",13517.364,1.352
58974,"1",11743.227,1.174
58977,"1",10982.869,1.098
58978,"1",41903.856,4.190
58986,"1",20191.596,2.019
59018,"1",177330.670,17.733
59019,"1",38017.667,3.802
59021,"1",41143.489,4.114
59027,"1",10138.049,1.014
59029,"1",21120.889,2.112
59031,"1",59983.368,5.998
59056,"1",11489.821,1.149
59058,"1",32695.150,3.270
59059,"1",18755.428,1.876
59060,"1",73500.831,7.350
59101,"1",189750.259,18.975
59102,"1",20698.594,2.070
59104,"1",11912.243,1.191
59105,"1",1305246.661,130.525
59106,"1",10982.926,1.098
59107,"1",16474.411,1.647
59111,"1",16389.924,1.639
59144,"1",30583.253,3.058
59148,"1",11658.802,1.166
59186,"1",16727.891,1.673
59187,"1",21965.928,2.197
59189,"1",29991.893,2.999
59190,"1",234780.043,23.478
59193,"1",11574.367,1.157
59194,"1",13095.082,1.310
59203,"1",22641.816,2.264
59229,"1",35736.953,3.574
59279,"1",77472.361,7.747
59280,"1",18924.579,1.892
59312,"1",40890.629,4.089
59313,"1",30583.530,3.058
59316,"1",111603.442,11.160
59318,"1",27626.579,2.763
59319,"1",25852.365,2.585
59321,"1",61251.403,6.125
59365,"1",60829.059,6.083
59366,"1",15291.773,1.529
59368,"1",85751.935,8.575
59408,"1",20529.869,2.053
59411,"1",14615.965,1.462
59449,"1",19516.136,1.952
59450,"1",192625.433,19.263
59465,"1",104254.650,10.425
59493,"1",45284.175,4.528
59501,"1",95130.354,9.513
59523,"1",26274.968,2.627
59539,"1",40468.609,4.047
59602,"1",562416.818,56.242
59626,"1",22304.317,2.230
59627,"1",10476.249,1.048
59636,"1",6275622.078,627.562
59642,"1",97834.459,9.783
59645,"1",170745.435,17.075
59673,"1",94708.388,9.471
59675,"1",91075.453,9.108
59683,"1",39539.475,3.954
59693,"1",280321.703,28.032
59717,"1",47312.218,4.731
59718,"1",23402.678,2.340
59719,"1",10476.315,1.048
59723,"1",33878.910,3.388
59755,"1",8236106.690,823.611
59756,"1",292573.550,29.257
59757,"1",15461.013,1.546
59761,"1",10391.850,1.039
59794,"1",30246.178,3.025
59799,"1",102397.423,10.240
59800,"1",182658.435,18.266
59810,"1",26190.777,2.619
59811,"1",10729.797,1.073
59845,"1",86513.989,8.651
59846,"1",14785.173,1.479
59847,"1",27796.110,2.780
59848,"1",14278.274,1.428
59850,"1",13771.339,1.377
59902,"1",10391.883,1.039
59933,"1",1371119.282,137.112
59961,"1",123857.296,12.386
59974,"1",66237.709,6.624
59975,"1",14109.334,1.411
59978,"1",17066.342,1.707
59986,"1",10983.324,1.098
59994,"1",26697.942,2.670
60012,"1",28049.758,2.805
60024,"1",18671.707,1.867
60030,"1",19347.595,1.935
60092,"1",120816.324,12.082
60093,"1",4403914.843,440.391
60095,"1",84656.518,8.466
60097,"1",78066.177,7.807
60135,"1",20614.989,2.061
60136,"1",48242.433,4.824
60137,"1",11997.293,1.200
60142,"1",14954.353,1.495
60146,"1",60661.907,6.066
60148,"1",65562.325,6.556
60149,"1",14109.459,1.411
60168,"1",16052.703,1.605
60170,"1",253207.896,25.321
60172,"1",34048.559,3.405
60209,"1",11997.313,1.200
60212,"1",10392.054,1.039
60231,"1",13095.666,1.310
60254,"1",20615.149,2.062
60256,"1",37597.155,3.760
60281,"1",27120.767,2.712
60283,"1",92767.972,9.277
60285,"1",27458.656,2.746
60323,"1",18080.535,1.808
60349,"1",742222.907,74.222
60350,"1",14785.505,1.479
60355,"1",283204.247,28.320
60377,"1",102315.648,10.232
60378,"1",89980.368,8.998
60379,"1",14954.521,1.495
60381,"1",12757.805,1.276
60385,"1",531343.256,53.134
60386,"1",26191.504,2.619
60397,"1",16137.374,1.614
60435,"1",99865.852,9.987
60436,"1",78828.136,7.883
60440,"1",103075.917,10.308
60481,"1",16052.916,1.605
60526,"1",59142.412,5.914
60533,"1",896413.013,89.641
60542,"1",12842.392,1.284
60585,"1",18841.171,1.884
60586,"1",14532.197,1.453
60636,"1",116764.207,11.676
60637,"1",11237.112,1.124
60648,"1",19094.653,1.909
60666,"1",20953.443,2.095
60667,"1",584656.045,58.466
60668,"1",16053.063,1.605
60669,"1",13095.896,1.310
60686,"1",77560.939,7.756
60687,"1",1998035.864,199.804
60688,"1",18587.762,1.859
60690,"1",136027.076,13.603
60703,"1",15799.616,1.580
60711,"1",274926.749,27.493
60741,"1",13095.959,1.310
60745,"1",142450.088,14.245
60753,"1",14532.305,1.453
60772,"1",24840.102,2.484
60773,"1",242315.946,24.232
60774,"1",24586.629,2.459
60783,"1",53228.750,5.323
60805,"1",56101.547,5.610
60813,"1",123693.396,12.369
60850,"1",30247.586,3.025
60851,"1",41484.797,4.148
60855,"1",10814.801,1.081
60886,"1",196101.821,19.610
60898,"1",12082.181,1.208
60903,"1",321146.782,32.115
60904,"1",26361.093,2.636
60906,"1",35993.022,3.599
60943,"1",15208.381,1.521
60944,"1",21545.185,2.155
60946,"1",11152.799,1.115
60961,"1",15546.344,1.555
60989,"1",12589.164,1.259
60997,"1",65987.267,6.599
61001,"1",75027.859,7.503
61033,"1",15039.432,1.504
61099,"1",25431.895,2.543
61100,"1",10223.468,1.022
61139,"1",26783.841,2.678
61141,"1",848533.068,84.853
61142,"1",11375704.960,1137.570
61160,"1",10054.518,1.005
61207,"1",56186.842,5.619
61239,"1",15293.036,1.529
61244,"1",28727.201,2.873
61246,"1",49850.283,4.985
61268,"1",42583.959,4.258
61271,"1",12082.371,1.208
61273,"1",27966.877,2.797
61314,"1",19771.224,1.977
61315,"1",25178.659,2.518
61322,"1",20447.125,2.045
61362,"1",54328.467,5.433
61363,"1",19095.289,1.910
61373,"1",14194.717,1.419
61400,"1",15884.591,1.588
61441,"1",1285018.563,128.502
61450,"1",18081.450,1.808
61499,"1",333997.330,33.400
61501,"1",16053.616,1.605
61541,"1",112713.233,11.271
61552,"1",28981.136,2.898
61566,"1",86182.892,8.618
61597,"1",23742.594,2.374
61605,"1",11744.567,1.174
61635,"1",32952.355,3.295
61655,"1",22390.726,2.239
61668,"1",82887.551,8.289
61725,"1",39542.908,3.954
61726,"1",889532.447,88.953
61727,"1",75030.504,7.503
61736,"1",29741.826,2.974
61769,"1",296739.714,29.674
61770,"1",11913.641,1.191
61788,"1",134851.971,13.485
61826,"1",42247.004,4.225
61827,"1",560523.936,56.052
61828,"1",10139.287,1.014
61829,"1",18588.674,1.859
61867,"1",35909.895,3.591
61907,"1",57794.145,5.779
61913,"1",10730.793,1.073
61916,"1",69792.154,6.979
61931,"1",105871.064,10.587
61960,"1",413090.066,41.309
61975,"1",19180.271,1.918
62002,"1",37769.064,3.777
62003,"1",17405.870,1.741
62006,"1",17490.363,1.749
62007,"1",11491.258,1.149
62010,"1",21123.615,2.112
62041,"1",11744.770,1.174
62045,"1",86268.583,8.627
62049,"1",164172.555,16.417
62051,"1",17236.952,1.724
62077,"1",12251.760,1.225
62087,"1",52809.321,5.281
62088,"1",10730.855,1.073
62089,"1",178621.442,17.862
62092,"1",24587.964,2.459
62101,"1",11829.298,1.183
62104,"1",27629.836,2.763
62108,"1",11153.326,1.115
62126,"1",18335.415,1.834
62128,"1",22898.149,2.290
62171,"1",50781.567,5.078
62180,"1",11913.840,1.191
62184,"1",133417.639,13.342
62219,"1",1266559.710,126.656
62220,"1",18842.464,1.884
62305,"1",36755.567,3.676
62318,"1",18082.078,1.808
62334,"1",30249.463,3.025
62372,"1",28644.083,2.864
62374,"1",13519.327,1.352
62377,"1",11660.424,1.166
62401,"1",17237.153,1.724
62402,"1",33291.441,3.329
62405,"1",20616.990,2.062
62442,"1",95987.198,9.599
62443,"1",2087507.121,208.751
62445,"1",13265.899,1.327
62446,"1",10562.016,1.056
62460,"1",12505.422,1.251
62494,"1",32953.477,3.295
62517,"1",10984.540,1.098
62525,"1",26785.368,2.679
62526,"1",11407.039,1.141
62530,"1",24419.441,2.442
62582,"1",22645.103,2.265
62614,"1",97424.448,9.742
62625,"1",12252.042,1.225
62627,"1",31010.271,3.101
62631,"1",66836.906,6.684
62653,"1",1152183.570,115.218
62655,"1",664054.080,66.405
62656,"1",15378.472,1.538
62700,"1",26447.571,2.645
62701,"1",44698.909,4.470
62705,"1",17068.432,1.707
62720,"1",44783.444,4.478
62738,"1",102664.021,10.266
62739,"1",125731.143,12.573
62745,"1",43093.456,4.309
62748,"1",12505.614,1.251
62759,"1",76807.912,7.681
62775,"1",94890.406,9.489
62776,"1",66752.738,6.675
62780,"1",55092.334,5.509
62814,"1",10815.706,1.082
62815,"1",21124.411,2.112
62841,"1",48924.164,4.892
62842,"1",11914.194,1.191
62886,"1",82976.746,8.298
62887,"1",30419.236,3.042
62889,"1",18336.057,1.834
62890,"1",23490.423,2.349
62932,"1",202625.111,20.263
62935,"1",36080.610,3.608
62939,"1",11998.725,1.200
62955,"1",26109.943,2.611
62958,"1",15040.695,1.504
62959,"1",22730.021,2.273
62985,"1",20791636.810,2079.164
62986,"1",59571.124,5.957
62987,"1",54839.395,5.484
62994,"1",22138.537,2.214
62995,"1",13519.727,1.352
63020,"1",19350.146,1.935
63032,"1",52388.917,5.239
63033,"1",11238.291,1.124
63034,"1",14956.225,1.496
63086,"1",120072.187,12.007
63090,"1",84160.399,8.416
63118,"1",19603.720,1.960
63125,"1",63796.536,6.380
63140,"1",21885.170,2.189
63166,"1",16561.757,1.656
63168,"1",182431.784,18.243
63169,"1",25603.167,2.560
63182,"1",10055.385,1.006
63276,"1",76640.520,7.664
63277,"1",231441.175,23.144
63278,"1",537829.309,53.783
63279,"1",270480.417,27.048
63284,"1",37855.588,3.786
63300,"1",18674.287,1.867
63351,"1",38785.208,3.879
63358,"1",10477.928,1.048
63372,"1",61430.760,6.143
63414,"1",21631.856,2.163
63424,"1",336390.313,33.639
63456,"1",10477.987,1.048
63458,"1",22645.961,2.265
63467,"1",21378.443,2.138
63493,"1",59656.881,5.966
63498,"1",29152.458,2.915
63500,"1",21209.463,2.121
63533,"1",198067.245,19.807
63535,"1",10647.018,1.065
63587,"1",29575.047,2.958
63627,"1",32786.133,3.279
63628,"1",25772.585,2.577
63656,"1",908281.547,90.828
63675,"1",266427.961,26.643
63676,"1",17829.614,1.783
63678,"1",15041.099,1.504
63686,"1",39377.236,3.938
63750,"1",27293.686,2.729
63836,"1",10478.102,1.048
63855,"1",55854.766,5.585
63892,"1",18843.742,1.884
63957,"1",15125.743,1.513
64010,"1",23153.385,2.315
64011,"1",13773.731,1.377
64012,"1",31265.428,3.127
64019,"1",190042.901,19.004
64073,"1",464922.634,46.492
64074,"1",15886.300,1.589
64076,"1",15041.292,1.504
64079,"1",13773.782,1.377
64084,"1",23153.412,2.315
64186,"1",16055.358,1.606
64187,"1",10224.730,1.022
64189,"1",10478.251,1.048
64222,"1",29575.696,2.958
64224,"1",132583.176,13.258
64227,"1",15548.382,1.555
64230,"1",49095.446,4.910
64247,"1",18590.464,1.859
64250,"1",276995.224,27.700
64256,"1",37856.817,3.786
64259,"1",1923129.419,192.313
64261,"1",12590.838,1.259
64308,"1",32955.848,3.296
64322,"1",44701.640,4.470
64349,"1",100472.930,10.047
64351,"1",39124.625,3.912
64352,"1",14196.423,1.420
64353,"1",37772.605,3.777
64379,"1",95064.887,9.506
64383,"1",15041.476,1.504
64385,"1",10731.841,1.073
64401,"1",11999.383,1.200
64444,"1",122866.208,12.287
64445,"1",21294.722,2.129
64450,"1",38786.758,3.879
64451,"1",16309.049,1.631
64462,"1",15126.012,1.513
64479,"1",22646.733,2.265
64498,"1",23407.258,2.341
64542,"1",11745.921,1.175
64547,"1",17154.121,1.715
64567,"1",13520.501,1.352
64582,"1",179314.683,17.931
64583,"1",55603.003,5.560
64584,"1",15802.102,1.580
64585,"1",25181.962,2.518
64586,"1",139176.285,13.918
64591,"1",830815.488,83.082
64705,"1",12760.029,1.276
64734,"1",12506.540,1.251
64751,"1",82728.859,8.273
64770,"1",106473.817,10.647
64829,"1",10224.960,1.022
64830,"1",12084.043,1.208
64832,"1",22900.521,2.290
64837,"1",12337.573,1.234
64874,"1",25773.628,2.577
64875,"1",13182.623,1.318
64876,"1",23069.547,2.307
64877,"1",11492.549,1.149
64878,"1",12422.081,1.242
64898,"1",12760.108,1.276
64982,"1",13520.672,1.352
64991,"1",12506.610,1.251
64993,"1",19097.966,1.910
64995,"1",32787.542,3.279
64997,"1",39378.968,3.938
64998,"1",11577.104,1.158
65000,"1",10056.006,1.006
65001,"1",17154.355,1.715
65037,"1",1606634.632,160.663
65064,"1",133600.300,13.360
65069,"1",23576.726,2.358
65131,"1",41998.680,4.200
65132,"1",11492.622,1.149
65138,"1",10985.610,1.099
65168,"1",157262.412,15.726
65185,"1",20534.636,2.053
65187,"1",18084.011,1.808
65205,"1",18337.507,1.834
65227,"1",24590.929,2.459
65229,"1",10985.629,1.099
65230,"1",14365.842,1.437
65232,"1",11492.651,1.149
65233,"1",10225.099,1.023
65235,"1",17323.505,1.732
65237,"1",15548.895,1.555
65275,"1",11239.150,1.124
65290,"1",11239.147,1.124
65297,"1",15295.436,1.530
65317,"1",15886.911,1.589
65381,"1",10985.690,1.099
65401,"1",33379.523,3.338
65402,"1",37182.272,3.718
65404,"1",768648.839,76.865
65407,"1",12506.764,1.251
65410,"1",43942.507,4.394
65454,"1",25436.098,2.544
65455,"1",13943.421,1.394
65456,"1",11239.238,1.124
65459,"1",18591.196,1.859
65498,"1",13774.395,1.377
65501,"1",13520.894,1.352
65516,"1",10225.185,1.023
65528,"1",38703.531,3.870
65564,"1",17830.685,1.783
65608,"1",22647.588,2.265
65609,"1",14535.005,1.454
65610,"1",28562.982,2.856
65612,"1",12760.406,1.276
65619,"1",12168.866,1.217
65621,"1",15802.594,1.580
65642,"1",11408.316,1.141
65643,"1",13520.956,1.352
65681,"1",17746.266,1.775
65736,"1",316219.558,31.622
65737,"1",394977.719,39.498
65741,"1",15549.124,1.555
65742,"1",18168.831,1.817
65812,"1",306839.242,30.684
65813,"1",241347.137,24.135
65814,"1",24422.350,2.442
65870,"1",75717.601,7.572
65872,"1",2596289.611,259.629
65875,"1",93632.692,9.363
65877,"1",24506.881,2.451
65916,"1",23830.834,2.383
65918,"1",52562.808,5.256
65925,"1",142054.758,14.205
65973,"1",148055.490,14.806
65974,"1",78506.509,7.851
65976,"1",40140.688,4.014
65978,"1",27633.736,2.763
65998,"1",11830.961,1.183
66033,"1",24168.998,2.417
66040,"1",13098.573,1.310
66069,"1",210843.474,21.084
66073,"1",17915.446,1.792
66075,"1",65154.683,6.515
66079,"1",58901.178,5.890
66093,"1",42168.991,4.217
66105,"1",16140.866,1.614
66163,"1",24253.518,2.425
66164,"1",13436.646,1.344
66166,"1",80788.684,8.079
66167,"1",10225.374,1.023
66168,"1",83408.350,8.341
66170,"1",714241.467,71.424
66175,"1",27549.322,2.755
66227,"1",291969.714,29.197
66260,"1",11662.021,1.166
66261,"1",15971.915,1.597
66263,"1",37690.231,3.769
66265,"1",85098.722,8.510
66319,"1",12084.581,1.208
66325,"1",48591.774,4.859
66330,"1",15295.886,1.530
66331,"1",298477.299,29.848
66373,"1",20619.802,2.062
66382,"1",66929.996,6.693
66383,"1",39634.074,3.963
66384,"1",29915.785,2.992
66385,"1",136309.126,13.631
66386,"1",10563.463,1.056
66466,"1",16309.997,1.631
66476,"1",20028.314,2.003
66477,"1",92873.900,9.287
66479,"1",49859.574,4.986
66510,"1",11915.616,1.192
66528,"1",421013.570,42.101
66547,"1",17746.653,1.775
66562,"1",21549.505,2.155
66563,"1",237212.231,23.721
66564,"1",2495416.845,249.542
66565,"1",20450.925,2.045
66570,"1",14450.867,1.445
66571,"1",320114.875,32.011
66623,"1",16056.514,1.606
66624,"1",17324.126,1.732
66625,"1",28732.742,2.873
66627,"1",12760.725,1.276
66630,"1",10310.005,1.031
66632,"1",23155.230,2.316
66676,"1",269831.454,26.983
66680,"1",60423.280,6.042
66685,"1",51042.759,5.104
66707,"1",21887.572,2.189
66709,"1",10732.554,1.073
66710,"1",10986.086,1.099
66724,"1",18929.866,1.893
66772,"1",12000.208,1.200
66773,"1",36930.103,3.693
66802,"1",21972.179,2.197
66857,"1",133522.300,13.352
66858,"1",267045.800,26.705
66859,"1",129635.705,12.964
66863,"1",16225.603,1.623
66893,"1",12253.739,1.225
66925,"1",22141.275,2.214
66927,"1",24169.444,2.417
66928,"1",27465.310,2.747
66929,"1",55691.071,5.569
66931,"1",10986.146,1.099
66939,"1",994057.961,99.406
66996,"1",19690.560,1.969
66997,"1",67015.339,6.702
66999,"1",80705.251,8.071
67003,"1",185326.851,18.533
67017,"1",14958.077,1.496
67041,"1",63888.425,6.389
67044,"1",63465.819,6.347
67050,"1",51888.248,5.189
67075,"1",130142.869,13.014
67083,"1",41240.342,4.124
67085,"1",223863.205,22.386
67086,"1",185495.981,18.550
67163,"1",29409.198,2.941
67165,"1",14282.050,1.428
67166,"1",10479.148,1.048
67171,"1",21803.355,2.180
67215,"1",21380.822,2.138
67216,"1",14535.601,1.454
67218,"1",44367.211,4.437
67224,"1",20451.239,2.045
67226,"1",240510.262,24.051
67260,"1",26704.868,2.670
67286,"1",25690.838,2.569
67288,"1",13690.526,1.369
67289,"1",13098.980,1.310
67290,"1",16986.403,1.699
67295,"1",16056.800,1.606
67296,"1",67269.306,6.727
67303,"1",35831.951,3.583
67314,"1",44705.456,4.471
67317,"1",10986.221,1.099
67356,"1",25268.302,2.527
67388,"1",310992.562,31.099
67389,"1",47832.437,4.783
67391,"1",29747.351,2.975
67392,"1",50198.542,5.020
67393,"1",14451.125,1.445
67470,"1",25944.490,2.594
67471,"1",61184.703,6.118
67472,"1",57382.025,5.738
67475,"1",34141.922,3.414
67477,"1",14282.135,1.428
67479,"1",12507.428,1.251
67486,"1",16986.444,1.699
67532,"1",33803.832,3.380
67533,"1",14535.674,1.454
67534,"1",40818.259,4.082
67537,"1",12253.938,1.225
67541,"1",32198.196,3.220
67551,"1",36846.216,3.685
67566,"1",10817.264,1.082
67574,"1",42423.927,4.242
67633,"1",52227.131,5.223
67634,"1",25184.019,2.518
67667,"1",16056.910,1.606
67694,"1",78424.708,7.842
67696,"1",84509.648,8.451
67698,"1",21888.134,2.189
67755,"1",35240.594,3.524
67756,"1",20874.061,2.087
67758,"1",10225.754,1.023
67763,"1",445954.025,44.595
67861,"1",139610.536,13.961
67884,"1",12845.585,1.285
67885,"1",35409.717,3.541
67893,"1",10479.308,1.048
67927,"1",17240.160,1.724
67930,"1",41579.157,4.158
67932,"1",339561.177,33.956
67933,"1",27043.367,2.704
67934,"1",73017.058,7.302
67939,"1",22902.332,2.290
67940,"1",20958.570,2.096
67941,"1",17578.226,1.758
67943,"1",52988.075,5.299
67947,"1",906701.971,90.670
67955,"1",51213.275,5.121
67972,"1",11324.428,1.132
67978,"1",15718.992,1.572
67980,"1",15380.947,1.538
68010,"1",1335666.349,133.567
68040,"1",12362175.640,1236.218
68062,"1",13859.794,1.386
68063,"1",61777.378,6.178
68067,"1",295616.635,29.562
68086,"1",158457.039,15.846
68104,"1",20874.191,2.087
68106,"1",14366.830,1.437
68108,"1",13014.713,1.301
68109,"1",13775.311,1.378
68110,"1",20282.605,2.028
68177,"1",22141.894,2.214
68187,"1",18676.938,1.868
68188,"1",27973.178,2.797
68189,"1",22057.416,2.206
68194,"1",125329.402,12.533
68261,"1",36677.870,3.668
68293,"1",77580.963,7.758
68304,"1",43354.272,4.335
68311,"1",17578.376,1.758
68352,"1",489822.973,48.982
68393,"1",19606.705,1.961
68394,"1",75891.068,7.589
68404,"1",18000.968,1.800
68405,"1",33804.583,3.380
68422,"1",12000.650,1.200
68426,"1",22395.545,2.240
68451,"1",52988.655,5.299
68465,"1",10817.523,1.082
68469,"1",15550.149,1.555
68470,"1",359257.072,35.926
68473,"1",27888.836,2.789
68529,"1",103357.286,10.336
68545,"1",14197.997,1.420
68551,"1",139782.079,13.978
68586,"1",68961.450,6.896
68615,"1",21381.535,2.138
68616,"1",12254.237,1.225
68617,"1",90934.634,9.093
68618,"1",22564.715,2.256
68622,"1",12930.337,1.293
68624,"1",16310.828,1.631
68644,"1",39467.165,3.947
68706,"1",17578.509,1.758
68707,"1",265534.700,26.553
68708,"1",240181.678,24.018
68709,"1",25353.680,2.535
68715,"1",294944.398,29.494
68725,"1",13014.900,1.301
68779,"1",68370.272,6.837
68780,"1",82905.909,8.291
68797,"1",543241.006,54.324
68852,"1",26283.350,2.628
68854,"1",109020.818,10.902
